Type,Model,GPU,Run,Metric,Value,Source
Paid-API,open-mistral-nemo,N/A,4,Time,00:19:19,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,5,Time,00:19:35,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,6,Time,00:18:20,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,7,Time,00:19:50,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,8,Time,00:18:46,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,9,Time,00:19:59,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,10,Time,00:19:41,mistral_paid_api
API,gpt-3.5-turbo,N/A,1,CO2eq,0.0,openai_api
API,gpt-3.5-turbo,N/A,2,CO2eq,0.0,openai_api
API,gpt-3.5-turbo,N/A,3,CO2eq,0.0,openai_api
API,gpt-3.5-turbo,N/A,4,CO2eq,0.0,openai_api
API,gpt-3.5-turbo,N/A,5,CO2eq,0.0,openai_api
API,gpt-3.5-turbo,N/A,6,CO2eq,0.0,openai_api
API,gpt-3.5-turbo,N/A,7,CO2eq,0.0,openai_api
API,gpt-3.5-turbo,N/A,8,CO2eq,0.0,openai_api
API,gpt-3.5-turbo,N/A,9,CO2eq,0.0,openai_api
API,gpt-3.5-turbo,N/A,10,CO2eq,0.0,openai_api
API,gpt-3.5-turbo,N/A,1,Distance,0.0,openai_api
API,gpt-3.5-turbo,N/A,2,Distance,0.0,openai_api
API,gpt-3.5-turbo,N/A,3,Distance,0.0,openai_api
API,gpt-3.5-turbo,N/A,4,Distance,0.0,openai_api
API,gpt-3.5-turbo,N/A,5,Distance,0.0,openai_api
API,gpt-3.5-turbo,N/A,6,Distance,0.0,openai_api
API,gpt-3.5-turbo,N/A,7,Distance,0.0,openai_api
API,gpt-3.5-turbo,N/A,8,Distance,0.0,openai_api
API,gpt-3.5-turbo,N/A,9,Distance,0.0,openai_api
API,gpt-3.5-turbo,N/A,10,Distance,0.0,openai_api
API,gpt-3.5-turbo,N/A,1,Energy,0.0,openai_api
API,gpt-3.5-turbo,N/A,2,Energy,0.0,openai_api
API,gpt-3.5-turbo,N/A,3,Energy,0.0,openai_api
API,gpt-3.5-turbo,N/A,4,Energy,0.0,openai_api
API,gpt-3.5-turbo,N/A,5,Energy,0.0,openai_api
API,gpt-3.5-turbo,N/A,6,Energy,0.0,openai_api
API,gpt-3.5-turbo,N/A,7,Energy,0.0,openai_api
API,gpt-3.5-turbo,N/A,8,Energy,0.0,openai_api
API,gpt-3.5-turbo,N/A,9,Energy,0.0,openai_api
API,gpt-3.5-turbo,N/A,10,Energy,0.0,openai_api
API,gpt-3.5-turbo,N/A,1,Time,00:03:05,openai_api
API,gpt-3.5-turbo,N/A,2,Time,00:04:03,openai_api
API,gpt-3.5-turbo,N/A,3,Time,00:03:03,openai_api
API,gpt-3.5-turbo,N/A,4,Time,00:03:03,openai_api
API,gpt-3.5-turbo,N/A,5,Time,00:03:03,openai_api
API,gpt-3.5-turbo,N/A,6,Time,00:03:04,openai_api
API,gpt-3.5-turbo,N/A,7,Time,00:19:07,openai_api
API,gpt-3.5-turbo,N/A,8,Time,00:04:03,openai_api
API,gpt-3.5-turbo,N/A,9,Time,00:04:03,openai_api
API,gpt-3.5-turbo,N/A,10,Time,00:03:04,openai_api
API,gpt-4-turbo,N/A,1,CO2eq,0.0,openai_api
API,gpt-4-turbo,N/A,2,CO2eq,0.0,openai_api
API,gpt-4-turbo,N/A,3,CO2eq,0.0,openai_api
API,gpt-4-turbo,N/A,4,CO2eq,0.0,openai_api
API,gpt-4-turbo,N/A,5,CO2eq,0.0,openai_api
API,gpt-4-turbo,N/A,6,CO2eq,0.0,openai_api
API,gpt-4-turbo,N/A,7,CO2eq,0.0,openai_api
API,gpt-4-turbo,N/A,8,CO2eq,0.0,openai_api
API,gpt-4-turbo,N/A,9,CO2eq,0.0,openai_api
API,gpt-4-turbo,N/A,10,CO2eq,0.0,openai_api
API,gpt-4-turbo,N/A,1,Distance,0.0,openai_api
API,gpt-4-turbo,N/A,2,Distance,0.0,openai_api
API,gpt-4-turbo,N/A,3,Distance,0.0,openai_api
API,gpt-4-turbo,N/A,4,Distance,0.0,openai_api
API,gpt-4-turbo,N/A,5,Distance,0.0,openai_api
API,gpt-4-turbo,N/A,6,Distance,0.0,openai_api
API,gpt-4-turbo,N/A,7,Distance,0.0,openai_api
API,gpt-4-turbo,N/A,8,Distance,0.0,openai_api
API,gpt-4-turbo,N/A,9,Distance,0.0,openai_api
API,gpt-4-turbo,N/A,10,Distance,0.0,openai_api
API,gpt-4-turbo,N/A,1,Energy,0.0,openai_api
API,gpt-4-turbo,N/A,2,Energy,0.0,openai_api
API,gpt-4-turbo,N/A,3,Energy,0.0,openai_api
API,gpt-4-turbo,N/A,4,Energy,0.0,openai_api
API,gpt-4-turbo,N/A,5,Energy,0.0,openai_api
API,gpt-4-turbo,N/A,6,Energy,0.0,openai_api
API,gpt-4-turbo,N/A,7,Energy,0.0,openai_api
API,gpt-4-turbo,N/A,8,Energy,0.0,openai_api
API,gpt-4-turbo,N/A,9,Energy,0.0,openai_api
API,gpt-4-turbo,N/A,10,Energy,0.0,openai_api
API,gpt-4-turbo,N/A,1,Time,00:04:06,openai_api
API,gpt-4-turbo,N/A,2,Time,00:05:03,openai_api
API,gpt-4-turbo,N/A,3,Time,00:04:03,openai_api
API,gpt-4-turbo,N/A,4,Time,00:06:04,openai_api
API,gpt-4-turbo,N/A,5,Time,00:05:03,openai_api
API,gpt-4-turbo,N/A,6,Time,00:05:05,openai_api
API,gpt-4-turbo,N/A,7,Time,00:05:04,openai_api
API,gpt-4-turbo,N/A,8,Time,00:17:07,openai_api
API,gpt-4-turbo,N/A,9,Time,00:06:03,openai_api
API,gpt-4-turbo,N/A,10,Time,00:06:04,openai_api
API,gpt-4o,N/A,1,CO2eq,0.0,openai_api
API,gpt-4o,N/A,2,CO2eq,0.0,openai_api
API,gpt-4o,N/A,3,CO2eq,0.0,openai_api
API,gpt-4o,N/A,4,CO2eq,0.0,openai_api
API,gpt-4o,N/A,5,CO2eq,0.0,openai_api
API,gpt-4o,N/A,6,CO2eq,0.0,openai_api
API,gpt-4o,N/A,7,CO2eq,0.0,openai_api
API,gpt-4o,N/A,8,CO2eq,0.0,openai_api
API,gpt-4o,N/A,9,CO2eq,0.0,openai_api
API,gpt-4o,N/A,10,CO2eq,0.0,openai_api
API,gpt-4o,N/A,1,Distance,0.0,openai_api
API,gpt-4o,N/A,2,Distance,0.0,openai_api
API,gpt-4o,N/A,3,Distance,0.0,openai_api
API,gpt-4o,N/A,4,Distance,0.0,openai_api
API,gpt-4o,N/A,5,Distance,0.0,openai_api
API,gpt-4o,N/A,6,Distance,0.0,openai_api
API,gpt-4o,N/A,7,Distance,0.0,openai_api
API,gpt-4o,N/A,8,Distance,0.0,openai_api
API,gpt-4o,N/A,9,Distance,0.0,openai_api
API,gpt-4o,N/A,10,Distance,0.0,openai_api
API,gpt-4o,N/A,1,Energy,0.0,openai_api
API,gpt-4o,N/A,2,Energy,0.0,openai_api
API,gpt-4o,N/A,3,Energy,0.0,openai_api
API,gpt-4o,N/A,4,Energy,0.0,openai_api
API,gpt-4o,N/A,5,Energy,0.0,openai_api
API,gpt-4o,N/A,6,Energy,0.0,openai_api
API,gpt-4o,N/A,7,Energy,0.0,openai_api
API,gpt-4o,N/A,8,Energy,0.0,openai_api
API,gpt-4o,N/A,9,Energy,0.0,openai_api
API,gpt-4o,N/A,10,Energy,0.0,openai_api
API,gpt-4o,N/A,1,Time,00:06:08,openai_api
API,gpt-4o,N/A,2,Time,00:04:05,openai_api
API,gpt-4o,N/A,3,Time,00:04:03,openai_api
API,gpt-4o,N/A,4,Time,00:04:04,openai_api
API,gpt-4o,N/A,5,Time,00:04:03,openai_api
API,gpt-4o,N/A,6,Time,00:05:05,openai_api
API,gpt-4o,N/A,7,Time,00:07:04,openai_api
API,gpt-4o,N/A,8,Time,00:05:03,openai_api
API,gpt-4o,N/A,9,Time,00:05:03,openai_api
API,gpt-4o,N/A,10,Time,00:06:04,openai_api
API,gpt-4o-mini,N/A,1,CO2eq,0.0,openai_api
API,gpt-4o-mini,N/A,2,CO2eq,0.0,openai_api
API,gpt-4o-mini,N/A,3,CO2eq,0.0,openai_api
API,gpt-4o-mini,N/A,4,CO2eq,0.0,openai_api
API,gpt-4o-mini,N/A,5,CO2eq,0.0,openai_api
API,gpt-4o-mini,N/A,6,CO2eq,0.0,openai_api
API,gpt-4o-mini,N/A,7,CO2eq,0.0,openai_api
API,gpt-4o-mini,N/A,8,CO2eq,0.0,openai_api
API,gpt-4o-mini,N/A,9,CO2eq,0.0,openai_api
API,gpt-4o-mini,N/A,10,CO2eq,0.0,openai_api
API,gpt-4o-mini,N/A,1,Distance,0.0,openai_api
API,gpt-4o-mini,N/A,2,Distance,0.0,openai_api
API,gpt-4o-mini,N/A,3,Distance,0.0,openai_api
API,gpt-4o-mini,N/A,4,Distance,0.0,openai_api
API,gpt-4o-mini,N/A,5,Distance,0.0,openai_api
API,gpt-4o-mini,N/A,6,Distance,0.0,openai_api
API,gpt-4o-mini,N/A,7,Distance,0.0,openai_api
API,gpt-4o-mini,N/A,8,Distance,0.0,openai_api
API,gpt-4o-mini,N/A,9,Distance,0.0,openai_api
API,gpt-4o-mini,N/A,10,Distance,0.0,openai_api
API,gpt-4o-mini,N/A,1,Energy,0.0,openai_api
API,gpt-4o-mini,N/A,2,Energy,0.0,openai_api
API,gpt-4o-mini,N/A,3,Energy,0.0,openai_api
API,gpt-4o-mini,N/A,4,Energy,0.0,openai_api
API,gpt-4o-mini,N/A,5,Energy,0.0,openai_api
API,gpt-4o-mini,N/A,6,Energy,0.0,openai_api
API,gpt-4o-mini,N/A,7,Energy,0.0,openai_api
API,gpt-4o-mini,N/A,8,Energy,0.0,openai_api
API,gpt-4o-mini,N/A,9,Energy,0.0,openai_api
API,gpt-4o-mini,N/A,10,Energy,0.0,openai_api
API,gpt-4o-mini,N/A,1,Time,00:04:08,openai_api
API,gpt-4o-mini,N/A,2,Time,00:04:04,openai_api
API,gpt-4o-mini,N/A,3,Time,00:04:04,openai_api
API,gpt-4o-mini,N/A,4,Time,00:04:03,openai_api
API,gpt-4o-mini,N/A,5,Time,00:03:03,openai_api
API,gpt-4o-mini,N/A,6,Time,00:05:05,openai_api
API,gpt-4o-mini,N/A,7,Time,00:17:09,openai_api
API,gpt-4o-mini,N/A,8,Time,00:16:07,openai_api
API,gpt-4o-mini,N/A,9,Time,00:03:03,openai_api
API,gpt-4o-mini,N/A,10,Time,00:03:03,openai_api
